,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15,bedrooms,bathrooms,floors,view_encoded,condition_encoded,grade_encoded,tempo_imovel,tempo_renovacao,zipcode_encoded
13805,0.11396226415094339,0.005279739574846487,0.16557017543859648,0.0,0.22904835656513511,0.005800937109800827,2,1,1,0.0,0.0,0.0,70,0,18.0
18772,0.0649056603773585,0.0031347696534913456,0.09429824561403509,0.0,0.12923765272758564,0.005794044907294132,2,1,1,0.0,2.0,1.0,66,0,25.0
10018,0.03471698113207547,0.0027864619142145292,0.050438596491228074,0.0,0.09137842023748065,0.007522839036056557,2,1,1,0.0,2.0,1.0,83,0,13.0
15873,0.1418867924528302,0.005618961025272603,0.14912280701754388,0.10788381742738588,0.3357425572190673,0.010504865320619516,4,2,1,0.0,2.0,2.0,44,0,45.0
2808,0.09283018867924529,0.008418143743878113,0.13486842105263158,0.0,0.20667699191189126,0.011561669704979271,4,1,1,0.0,2.0,0.0,56,0,43.0
8509,0.16528301886792454,0.00494051812442037,0.24013157894736842,0.0,0.3684391670968853,0.010160255195284814,3,2,2,0.0,2.0,2.0,35,0,25.0
10489,0.21132075471698117,0.006311941988285955,0.30701754385964913,0.0,0.5181552228532095,0.013216947007003625,3,2,2,3.0,0.0,6.0,32,0,45.0
10459,0.1577358490566038,0.006227136625679427,0.22916666666666663,0.0,0.2947857511615901,0.0068336187853871525,4,2,2,3.0,0.0,2.0,99,0,38.0
13125,0.1079245283018868,0.002078337136450011,0.1567982456140351,0.0,0.22732748236103945,0.0033932610341290384,3,2,2,0.0,0.0,0.0,32,0,49.0
16203,0.09433962264150944,0.004393523535608257,0.13706140350877194,0.0,0.21183961452417832,0.0076836570945460845,3,2,2,0.0,2.0,2.0,42,0,35.0
4683,0.14716981132075474,0.027390920616728827,0.21381578947368424,0.0,0.47857511615900883,0.05179145573655245,4,2,2,0.0,0.0,0.0,36,0,5.0
2226,0.20603773584905663,0.007880841196506746,0.13706140350877194,0.3070539419087137,0.3150920667699192,0.012917136197962434,4,2,1,0.0,2.0,2.0,47,0,20.0
7653,0.2664150943396226,0.08755184484980061,0.28289473684210525,0.1970954356846473,0.36155567028050256,0.10947000111423939,3,3,2,1.0,0.0,4.0,25,0,40.0
18718,0.21509433962264154,0.0051719156138181855,0.20285087719298245,0.20746887966804978,0.40629839958699027,0.010759876813367196,4,3,1,0.0,0.0,4.0,35,0,45.0
12377,0.04679245283018868,0.0027864619142145292,0.06798245614035088,0.0,0.17398038203407334,0.005147326572082674,3,1,1,0.0,0.0,1.0,51,0,50.0
7138,0.19849056603773588,0.006614818283309274,0.2883771929824561,0.0,0.22732748236103945,0.009990247533453027,5,3,2,0.0,0.0,2.0,21,0,15.0
6427,0.2354716981132076,0.024534191402068885,0.34210526315789475,0.0,0.30132507313715373,0.023867697280681503,3,2,2,0.0,0.0,3.0,34,0,29.0
329,0.1569811320754717,0.005917597052165595,0.1425438596491228,0.16182572614107885,0.36155567028050256,0.010743795007518243,3,2,1,0.0,2.0,4.0,47,0,10.0
1694,0.11260377358490566,0.0006402804876792952,0.16359649122807018,0.0,0.19807262089141286,0.0012555295566360996,3,2,3,0.0,0.0,0.0,24,0,1.0
2157,0.14792452830188682,0.004380802731217277,0.2149122807017544,0.0,0.28927895370848394,0.007331006066286906,3,2,2,0.0,2.0,2.0,36,0,10.0
16986,0.09962264150943397,0.005122243901434361,0.14473684210526316,0.0,0.26346584064704875,0.009562930978037995,4,2,1,0.0,2.0,2.0,58,0,34.0
18137,0.11245283018867926,0.0040948875087152645,0.11513157894736843,0.0912863070539419,0.2858372053002926,0.007614735069479144,3,2,1,3.0,0.0,0.0,52,0,35.0
19577,0.10943396226415096,0.005468128630350991,0.15899122807017546,0.0,0.2376527275856135,0.010665683379109045,3,1,1,0.0,2.0,0.0,62,0,52.0
2084,0.13433962264150945,0.0026798494583663212,0.19517543859649122,0.0,0.49922560660815696,0.006350015909500786,3,2,2,0.0,0.0,4.0,94,0,19.0
18803,0.1267924528301887,0.014415700137929864,0.1842105263157895,0.0,0.30132507313715373,0.016132348667335213,3,3,1,0.0,0.0,2.0,14,0,2.0
9490,0.14716981132075474,0.005531732652305887,0.21381578947368424,0.0,0.30648769574944074,0.012627663692681285,5,2,2,0.0,0.0,0.0,34,0,52.0
5532,0.12905660377358494,0.0041530397573597425,0.1875,0.0,0.2669075890552401,0.005246114808011956,4,2,2,0.0,0.0,2.0,34,0,44.0
11464,0.11169811320754718,0.0023127633887980595,0.16228070175438597,0.0,0.23593185338151784,0.006840510987893846,4,2,2,0.0,0.0,0.0,23,0,29.0
12669,0.13132075471698115,0.062484591168490686,0.1907894736842105,0.0,0.19979349509550853,0.37303127107147327,4,2,1,0.0,2.0,0.0,55,0,46.0
5768,0.1637735849056604,0.004548596198660196,0.23793859649122806,0.0,0.3477886766477371,0.00842686626485126,4,2,2,0.0,0.0,4.0,35,0,4.0
18030,0.04679245283018868,0.0034903464238487214,0.06798245614035088,0.0,0.09826191705386338,0.006467183352114585,2,1,1,0.0,2.0,0.0,85,0,14.0
9081,0.1486792452830189,0.024663822456338868,0.15350877192982454,0.11825726141078838,0.46136637411805204,0.03398889666176171,4,1,1,0.0,2.0,2.0,62,0,44.0
15014,0.13811320754716983,0.0043493035965348524,0.13157894736842107,0.13070539419087138,0.256582343830666,0.008674985555092246,4,2,1,0.0,2.0,0.0,48,0,35.0
16001,0.11245283018867926,0.006406439392333231,0.10087719298245613,0.11825726141078838,0.2376527275856135,0.011474368473227813,3,1,1,0.0,0.0,0.0,45,0,4.0
9452,0.28150943396226413,0.004228153078525525,0.18859649122807015,0.41701244813278004,0.19979349509550853,0.0035448894892763073,8,4,1,0.0,0.0,2.0,56,0,12.0
10094,0.1358490566037736,0.003475808361687602,0.1206140350877193,0.14522821576763484,0.23937360178970923,0.005906617548236803,3,1,1,0.0,0.0,0.0,68,0,10.0
6905,0.1947169811320755,0.015230437371542591,0.28289473684210525,0.0,0.4389950094648082,0.027219605099770373,3,2,2,0.0,0.0,6.0,36,0,6.0
17047,0.1109433962264151,0.004773330409567498,0.08442982456140351,0.14522821576763484,0.1516090173808295,0.008918510043662103,4,2,1,0.0,0.0,0.0,62,0,6.0
10243,0.11018867924528301,0.004073686168063632,0.08333333333333333,0.14522821576763484,0.213560488728274,0.007574530554856762,4,2,1,0.0,2.0,0.0,50,0,17.0
16241,0.15245283018867928,0.0021558734679759804,0.2214912280701754,0.0,0.14128377215625537,0.004765958033378936,4,2,2,0.0,0.0,2.0,16,0,22.0
5461,0.18716981132075475,0.05958243050957725,0.2719298245614035,0.0,0.2462570986060919,0.08531627742953009,3,2,2,0.0,0.0,4.0,33,0,46.0
618,0.07245283018867925,0.005606240220881624,0.10526315789473685,0.0,0.17053863362588195,0.010337155059623295,3,1,1,0.0,0.0,0.0,53,0,40.0
8297,0.20301886792452833,0.1271323248360379,0.2949561403508772,0.0,0.36671829289278957,0.05162834027722736,4,2,2,0.0,0.0,4.0,23,0,40.0
19707,0.2,0.003622400488478888,0.2905701754385965,0.0,0.22044398554465672,0.006718748743608918,3,2,3,0.0,0.0,4.0,10,0,3.0
6203,0.2890566037735849,0.03626761907127224,0.3168859649122807,0.1950207468879668,0.40801927379108593,0.07280692987988038,3,3,2,3.0,0.0,4.0,30,0,10.0
3416,0.21660377358490568,0.0064651973935677546,0.2324561403508772,0.15560165975103735,0.10686628807434177,0.006075476509650806,4,2,1,0.0,1.0,1.0,82,0,25.0
8672,0.09283018867924529,0.00447227137231432,0.07785087719298246,0.10788381742738588,0.1929099982791258,0.010543921134824117,3,1,1,0.0,2.0,0.0,69,0,45.0
14538,0.2513207547169811,0.004610382962844953,0.2675438596491228,0.1846473029045643,0.2823954568921012,0.0035896888055698185,3,3,2,0.0,2.0,6.0,36,0,16.0
8850,0.11773584905660377,0.0072908381738013206,0.17105263157894735,0.0,0.34262605403545005,0.013581085039440628,3,3,2,0.0,0.0,4.0,48,0,4.0
18330,0.1358490566037736,0.0022897447903762872,0.10526315789473685,0.17427385892116182,0.21872311134056105,0.004995698116935406,4,1,1,0.0,2.0,0.0,99,0,3.0
5469,0.06113207547169812,0.0024714705673902783,0.08881578947368421,0.0,0.13784202374806404,0.005196720690047315,3,1,1,0.0,0.0,0.0,107,0,37.0
5957,0.209811320754717,0.003280756027692585,0.3048245614035088,0.0,0.4751333677508175,0.006070881707979677,4,2,2,0.0,0.0,4.0,19,0,36.0
13419,0.2007547169811321,0.009130508789772958,0.1392543859649123,0.2883817427385892,0.2858372053002926,0.022059642823092095,2,2,1,0.0,2.0,2.0,82,38,10.0
6275,0.22113207547169814,0.004162731798800489,0.18859649122807015,0.25103734439834025,0.21700223713646538,0.00885877762193742,4,1,1,0.0,2.0,2.0,65,0,42.0
8865,0.1366037735849057,0.008181900233759925,0.19846491228070173,0.0,0.4011357769747032,0.006143249834299964,3,2,2,0.0,0.0,2.0,45,0,29.0
12138,0.1516981132075472,0.02607159147560725,0.11622807017543861,0.1970954356846473,0.3305799346067803,0.06472811984161718,3,1,1,0.0,2.0,0.0,45,0,10.0
1817,0.21811320754716984,0.003383128215410467,0.3168859649122807,0.0,0.47857511615900883,0.006177710846833434,4,2,2,0.0,0.0,6.0,119,0,19.0
10087,0.0649056603773585,0.005822493895528273,0.09429824561403509,0.0,0.13440027533987264,0.00926082276816124,3,1,1,0.0,2.0,0.0,54,0,27.0
437,0.21433962264150946,0.004985343816083821,0.3114035087719298,0.0,0.42350714162794706,0.009593945889318119,3,2,2,0.0,0.0,6.0,33,0,20.0
17783,0.07924528301886792,0.004040975528201114,0.11513157894736843,0.0,0.16193426260540356,0.007540069542323292,3,1,1,0.0,0.0,0.0,50,0,35.0
15248,0.013584905660377362,0.038293861484978244,0.019736842105263157,0.0,0.16365513680949922,0.05296772496436157,1,1,1,3.0,1.0,5.0,100,0,46.0
17524,0.049811320754716976,0.0025926210853996056,0.07236842105263158,0.0,0.175701256238169,0.005455178284048342,2,1,1,0.0,0.0,1.0,83,0,33.0
12273,0.13358490566037737,0.19952460536733138,0.19407894736842107,0.0,0.31681294097401486,0.25223278643706437,5,2,1,1.0,1.0,0.0,35,0,46.0
1651,0.08981132075471698,0.005536578673026261,0.13048245614035087,0.0,0.2737910858716228,0.010348642063801117,2,1,1,0.0,0.0,0.0,75,0,10.0
19001,0.16150943396226417,0.0018657179773436414,0.23464912280701755,0.0,0.2789537084839099,0.004765958033378936,4,1,2,0.0,0.0,2.0,44,0,19.0
11046,0.13207547169811323,0.04876368925134431,0.19188596491228072,0.0,0.3202546893822062,0.04437314843851409,3,1,1,0.0,0.0,2.0,44,0,5.0
789,0.11396226415094339,0.0031747493244344235,0.16557017543859648,0.0,0.2410944759938049,0.006089260914664194,3,2,2,0.0,2.0,0.0,34,0,50.0
14526,0.18792452830188683,0.002108019013362296,0.18311403508771928,0.17012448132780084,0.1877473756668388,0.004765958033378936,3,2,2,3.0,1.0,2.0,120,0,14.0
201,0.12452830188679247,0.008742221379553064,0.18092105263157893,0.0,0.28067458268800555,0.011256115393849167,3,2,2,0.0,0.0,2.0,30,0,29.0
8463,0.13207547169811323,0.008208553347721977,0.19188596491228072,0.0,0.256582343830666,0.015379949893687775,3,2,2,0.0,0.0,0.0,29,0,10.0
14649,0.052075471698113204,0.006130216211271964,0.0756578947368421,0.0,0.1430046463603511,0.010452025101401528,4,2,1,0.0,1.0,0.0,46,0,40.0
5136,0.1947169811320755,0.002925179257335209,0.28289473684210525,0.0,0.41318189640337294,0.004995698116935406,5,2,2,0.0,0.0,4.0,19,0,31.0
7322,0.15245283018867928,0.004714572408332974,0.11074561403508772,0.2095435684647303,0.26346584064704875,0.00878985559687048,5,2,1,0.0,0.0,0.0,49,0,35.0
18921,0.12226415094339622,0.0055729238284290585,0.1206140350877193,0.10788381742738588,0.2324901049733265,0.010417564088868058,5,1,1,0.0,2.0,0.0,69,0,45.0
4984,0.17735849056603775,0.00684258125716681,0.2576754385964912,0.0,0.3443469282395457,0.012825240164539847,4,2,2,0.0,0.0,2.0,25,0,10.0
20702,0.14641509433962266,0.0027440592329112646,0.21271929824561403,0.0,0.3202546893822062,0.005053133137824522,3,2,2,0.0,0.0,0.0,18,0,29.0
15426,0.14339622641509436,0.0037677811100900807,0.20833333333333331,0.0,0.2669075890552401,0.00746540401516744,4,2,2,0.0,0.0,0.0,29,0,9.0
11570,0.09509433962264151,0.005591096406130458,0.1381578947368421,0.0,0.2703493374634315,0.010452025101401528,5,1,1,0.0,2.0,0.0,58,0,47.0
11011,0.2,0.006232588398989846,0.2905701754385965,0.0,0.46308724832214776,0.01113894795123537,3,2,2,0.0,0.0,6.0,32,0,45.0
12979,0.2581132075471698,0.009337676175568908,0.2017543859649123,0.3278008298755187,0.5635863018413355,0.019828866611758787,4,2,1,0.0,0.0,6.0,19,0,24.0
13216,0.1788679245283019,0.13478419155350702,0.11403508771929825,0.27593360995850624,0.19979349509550853,0.25494257072261295,3,2,1,0.0,0.0,2.0,62,9,9.0
13081,0.09283018867924529,0.0063997761138427185,0.13486842105263158,0.0,0.3288590604026846,0.010333708958369948,3,1,1,0.0,0.0,2.0,41,0,4.0
4168,0.12754716981132078,0.004409878855539516,0.18530701754385964,0.0,0.2238857339528481,0.022892450625984294,3,2,2,0.0,0.0,2.0,25,0,52.0
6226,0.10415094339622642,0.004383831494167511,0.15131578947368424,0.0,0.32541731199449325,0.00827983261137512,3,2,1,0.0,0.0,2.0,32,0,18.0
13875,0.1637735849056604,0.024728637983473856,0.23793859649122806,0.0,0.36155567028050256,0.06114991804022519,3,2,1,0.0,2.0,2.0,36,0,21.0
64,0.10339622641509434,0.0033195241934555696,0.08991228070175439,0.11410788381742738,0.17914300464636035,0.00393889373257565,3,2,1,0.0,0.0,0.0,45,0,32.0
583,0.13358490566037737,0.005784937234945382,0.19407894736842107,0.0,0.2858372053002926,0.008619847935038694,4,2,2,0.0,0.0,0.0,49,0,35.0
12063,0.08981132075471698,0.004264498233928323,0.13048245614035087,0.0,0.18602650146274313,0.007936371186458199,4,1,1,0.0,0.0,0.0,84,0,42.0
18661,0.1667924528301887,0.002576871518058393,0.12719298245614036,0.21784232365145229,0.15505076578902083,0.0038469976991530627,3,1,1,3.0,0.0,0.0,84,0,12.0
15243,0.16830188679245286,0.0011206422915862782,0.15350877192982454,0.17219917012448133,0.19463087248322153,0.001974616018167846,4,2,2,0.0,0.0,2.0,116,0,32.0
19790,0.2588679245283019,0.0031680860459439106,0.29276315789473684,0.15767634854771784,0.37016004130098096,0.005857223430272162,4,4,2,3.0,0.0,4.0,18,0,37.0
20207,0.16022641509433963,0.0031384041690316255,0.23278508771929823,0.0,0.3409051798313544,0.005828505919827602,4,2,2,0.0,0.0,2.0,10,0,29.0
19272,0.2286792452830189,0.004727898965314,0.33223684210526316,0.0,0.5646188263637929,0.006201833555606865,4,2,2,0.0,1.0,6.0,119,0,19.0
12069,0.07773584905660377,0.0015386115787184575,0.11293859649122807,0.0,0.17398038203407334,0.003001554191665259,2,2,1,0.0,2.0,1.0,114,0,38.0
13281,0.06415094339622641,0.009149287120064404,0.09320175438596491,0.0,0.294441576320771,0.01704901160072552,2,1,1,0.0,2.0,1.0,115,0,42.0
3861,0.24528301886792456,0.006407650897513324,0.29714912280701755,0.11203319502074688,0.5215969712614008,0.00868762125968785,4,3,2,0.0,0.0,6.0,84,0,19.0
19482,0.05962264150943396,0.0052954891421876996,0.08662280701754387,0.0,0.11891240750301153,0.009891459297523745,3,1,1,0.0,0.0,0.0,56,0,0.0
18838,0.15924528301886795,0.003208671469477035,0.231359649122807,0.0,0.3477886766477371,0.005934186358263578,3,2,2,0.0,0.0,2.0,26,0,43.0
14164,0.17358490566037738,0.005375448484073855,0.1206140350877193,0.24896265560165975,0.37532266391326796,0.009646786108536106,5,1,1,0.0,2.0,0.0,61,0,7.0
6248,0.15245283018867928,0.0034406747114648973,0.2214912280701754,0.0,0.35811392187231117,0.0063741386182742145,4,2,2,0.0,0.0,2.0,26,0,17.0
2332,0.14415094339622644,0.004882365875775892,0.17214912280701755,0.07053941908713693,0.32541731199449325,0.008230438493410479,4,2,1,0.0,0.0,2.0,33,0,27.0
1427,0.17584905660377362,0.0026374467770630566,0.25548245614035087,0.0,0.337463431423163,0.004112347495660784,3,2,2,0.0,0.0,0.0,25,0,43.0
14641,0.11622641509433963,0.0024108953083856145,0.16885964912280704,0.0,0.28927895370848394,0.005110568158713639,4,2,2,0.0,0.0,0.0,20,0,9.0
11839,0.15320754716981133,0.004409878855539516,0.09539473684210527,0.24066390041493776,0.16881775942178628,0.008212059286725961,3,2,1,0.0,2.0,0.0,64,0,41.0
15224,0.17207547169811324,0.004638853334577145,0.1557017543859649,0.17842323651452283,0.2841163310961969,0.00786744916139126,4,2,1,3.0,0.0,2.0,63,0,38.0
600,0.10415094339622642,0.003598170384877023,0.15131578947368424,0.0,0.30476682154534507,0.006436168440834462,2,1,1,0.0,0.0,2.0,20,0,5.0
18288,0.28626415094339625,0.041104553502794634,0.4158991228070175,0.0,0.3495095508518328,0.046787716716692566,4,3,2,0.0,0.0,6.0,19,0,24.0
12466,0.14037735849056607,0.03887356671365287,0.12719298245614036,0.14522821576763484,0.3495095508518328,0.06772852533286465,4,3,1,0.0,0.0,2.0,55,0,27.0
2617,0.06867924528301887,0.004228153078525525,0.09978070175438596,0.0,0.1051454138702461,0.007293098952500089,3,1,1,0.0,0.0,1.0,119,35,0.0
275,0.17833962264150946,0.0024169528342860807,0.25910087719298247,0.0,0.38788504560316645,0.004911842986437294,3,2,2,0.0,0.0,2.0,18,0,49.0
13651,0.08377358490566038,0.0034406747114648973,0.044956140350877194,0.14522821576763484,0.17398038203407334,0.00794096598812933,3,2,1,0.0,0.0,1.0,76,0,15.0
1541,0.11622641509433963,0.005394226814365301,0.1425438596491228,0.04979253112033195,0.21872311134056105,0.008935740549928838,3,1,1,0.0,0.0,2.0,78,0,8.0
1992,0.2128301886792453,0.003239564851569414,0.3092105263157895,0.0,0.4389950094648082,0.006057097302966288,4,2,2,0.0,0.0,2.0,23,0,29.0
4730,0.22415094339622643,0.005761918636523609,0.18311403508771928,0.2697095435684647,0.241438650834624,0.007579125356527891,4,2,1,0.0,0.0,2.0,46,0,1.0
14573,0.06566037735849056,0.0019565808658506367,0.09539473684210527,0.0,0.19463087248322153,0.003559822594707478,3,1,1,0.0,0.0,0.0,114,0,50.0
21178,0.2067924528301887,0.004038552517840928,0.30043859649122806,0.0,0.45276200309757364,0.007507905930625386,4,2,2,0.0,0.0,4.0,19,0,47.0
3125,0.061886792452830186,0.002963947423098194,0.06578947368421052,0.04564315352697095,0.15505076578902083,0.005470111389479513,2,1,1,0.0,0.0,1.0,87,0,11.0
4981,0.08528301886792453,0.0055002335176234625,0.12390350877192984,0.0,0.17225950782997762,0.008918510043662103,3,1,1,0.0,2.0,1.0,70,0,10.0
12513,0.07320754716981133,0.005082264230491283,0.10635964912280703,0.0,0.19979349509550853,0.009487116750464361,3,1,1,0.0,2.0,0.0,75,0,22.0
18820,0.11773584905660377,0.0012448215725458388,0.17105263157894735,0.0,0.11719153329891586,0.003984841749286944,3,2,2,0.0,0.0,4.0,11,0,38.0
9010,0.139622641509434,0.0040948875087152645,0.08552631578947369,0.22199170124481327,0.3236964377903976,0.008901279537395368,3,1,1,0.0,0.0,0.0,114,0,22.0
14379,0.09660377358490567,0.003925276783502207,0.08333333333333333,0.10788381742738588,0.2737910858716228,0.006919771316720828,3,2,2,3.0,2.0,2.0,53,0,32.0
12126,0.09811320754716982,0.005348795370111803,0.08442982456140351,0.10995850622406639,0.18258475305455174,0.008683026458016722,5,2,1,0.0,1.0,0.0,62,0,24.0
8,0.11245283018867926,0.0042099805008241255,0.08333333333333333,0.15145228215767634,0.2376527275856135,0.008571602517491835,3,1,1,0.0,0.0,0.0,64,0,8.0
5992,0.0890566037735849,0.001579802754841629,0.12938596491228072,0.0,0.13440027533987264,0.0022112483042310083,2,2,2,0.0,0.0,1.0,19,0,9.0
9233,0.1449056603773585,0.002714983108589026,0.11842105263157894,0.17427385892116182,0.2703493374634315,0.004903802083512817,4,2,1,0.0,0.0,0.0,47,0,39.0
12835,0.06792452830188679,0.004172423840241235,0.05921052631578948,0.07468879668049792,0.12751677852348997,0.007761768722955285,2,1,1,0.0,0.0,1.0,83,0,41.0
252,0.09207547169811321,0.021627790475025124,0.13377192982456143,0.0,0.22904835656513511,0.04086271996177125,3,2,2,0.0,0.0,2.0,33,0,40.0
14738,0.06792452830188679,0.0034406747114648973,0.09868421052631578,0.0,0.1843056272586474,0.008212059286725961,2,1,1,0.0,0.0,0.0,76,0,15.0
6278,0.0649056603773585,0.005742534553642117,0.07785087719298246,0.03112033195020747,0.16193426260540356,0.010739200205847114,3,1,1,0.0,0.0,1.0,73,0,0.0
1972,0.1486792452830189,0.009490931580850707,0.21600877192982454,0.0,0.42006539321975567,0.010920694871856724,4,2,1,0.0,0.0,6.0,40,0,45.0
9480,0.08830188679245284,0.004052484827412,0.1282894736842105,0.0,0.2496988470142833,0.007889274469329124,3,2,1,0.0,0.0,0.0,61,0,30.0
16160,0.07245283018867925,0.004591604632553507,0.10526315789473685,0.0,0.22560660815694378,0.008556669412060664,2,1,1,0.0,2.0,0.0,77,0,1.0
6504,0.07622641509433963,0.0028046344919159284,0.11074561403508772,0.0,0.17225950782997762,0.003866525606255363,3,2,1,0.0,2.0,0.0,104,0,22.0
14712,0.08830188679245284,0.0033195241934555696,0.04824561403508772,0.15145228215767634,0.13612114954396837,0.006144398534717746,4,1,1,0.0,2.0,0.0,83,0,0.0
12269,0.07320754716981133,0.0033195241934555696,0.10635964912280703,0.0,0.2789537084839099,0.0068336187853871525,3,1,1,1.0,0.0,0.0,73,0,8.0
11806,0.17056603773584908,0.010109404975288323,0.24780701754385964,0.0,0.42006539321975567,0.01367987327536991,4,2,2,0.0,0.0,4.0,28,0,31.0
13095,0.15320754716981133,0.004167577819520861,0.14583333333333331,0.14522821576763484,0.23076923076923078,0.0038469976991530627,4,2,1,0.0,1.0,0.0,111,0,38.0
212,0.14716981132075474,0.006973423816616883,0.21381578947368424,0.0,0.3649974186886939,0.0134593227951557,4,2,1,0.0,0.0,4.0,41,0,4.0
18794,0.2075471698113208,0.03136708061779495,0.3015350877192982,0.0,0.2875580795043883,0.043592032154422096,3,2,1,0.0,0.0,4.0,19,0,51.0
381,0.2830188679245283,0.008370289289264428,0.30043859649122806,0.2095435684647303,0.5095508518327311,0.015497117336301573,3,3,2,0.0,0.0,6.0,38,0,10.0
6550,0.08452830188679246,0.005227644852102475,0.12280701754385966,0.0,0.2410944759938049,0.010670278180780174,3,1,1,0.0,1.0,0.0,65,0,45.0
8027,0.06641509433962264,0.0024926719080419104,0.043859649122807015,0.0995850622406639,0.14472552056444676,0.003984841749286944,2,1,1,0.0,2.0,1.0,100,0,22.0
15837,0.19547169811320758,0.0045679802815416885,0.2839912280701754,0.0,0.38736878334193775,0.008051241228236434,4,2,2,0.0,0.0,4.0,36,0,23.0
7389,0.13622641509433964,0.0017675860577560864,0.19791666666666669,0.0,0.2419549130958527,0.0031600748493192227,3,2,2,0.0,0.0,0.0,16,0,10.0
16788,0.11622641509433963,0.005512348569424395,0.16885964912280704,0.0,0.2737910858716228,0.008763435487261486,3,1,1,0.0,2.0,2.0,46,0,27.0
21089,0.16996226415094343,0.003392214504261166,0.2469298245614035,0.0,0.3476165892273275,0.009572120581380255,4,2,2,0.0,0.0,2.0,10,0,18.0
13107,0.22113207547169814,0.0020837889097604307,0.2708333333333333,0.0954356846473029,0.46136637411805204,0.004357020684648423,3,3,2,2.0,0.0,6.0,33,0,37.0
5778,0.08301886792452831,0.006227136625679427,0.1206140350877193,0.0,0.17053863362588195,0.010004031938466416,4,1,1,0.0,2.0,0.0,83,0,42.0
1460,0.09132075471698113,0.001232706520744906,0.13267543859649122,0.0,0.24453622440199624,0.002187125595457579,3,1,2,3.0,0.0,0.0,114,0,10.0
18561,0.13433962264150945,0.002530228568624802,0.19517543859649122,0.0,0.3150920667699192,0.004348979781723947,3,2,2,0.0,0.0,0.0,22,0,43.0
11442,0.19547169811320758,0.0016185709206046138,0.20723684210526316,0.14522821576763484,0.25314059542247463,0.004459255021831051,6,3,2,0.0,2.0,2.0,105,0,14.0
19504,0.18415094339622642,0.010128183305579769,0.15021929824561403,0.22199170124481327,0.3185338151781105,0.014415041542750608,5,2,1,0.0,1.0,0.0,66,0,2.0
16463,0.04905660377358491,0.002267937697134608,0.0712719298245614,0.0,0.21183961452417832,0.0043891842963463285,2,1,1,0.0,1.0,0.0,75,0,13.0
20897,0.29735849056603775,0.00969567595628647,0.43201754385964913,0.0,0.4475993804852866,0.013452430592649006,5,3,2,0.0,0.0,6.0,16,0,34.0
18850,0.1977358490566038,0.0033861569783606997,0.28728070175438597,0.0,0.2909998279125796,0.005872156535703332,2,2,2,3.0,2.0,4.0,39,0,3.0
11285,0.07622641509433963,0.005122243901434361,0.11074561403508772,0.0,0.17742213044226468,0.010452025101401528,3,1,1,0.0,0.0,0.0,57,0,6.0
19174,0.07773584905660377,0.0020801543942201507,0.11293859649122807,0.0,0.14988814317673382,0.005207058993807356,3,1,1,0.0,0.0,1.0,112,10,46.0
2984,0.14792452830188682,0.0055002335176234625,0.16885964912280704,0.08713692946058091,0.2858372053002926,0.004972724108579758,3,2,2,0.0,2.0,4.0,115,33,32.0
1156,0.05433962264150943,0.004882365875775892,0.07894736842105263,0.0,0.18946824987093447,0.009108045612596188,3,1,1,0.0,0.0,0.0,63,0,47.0
20877,0.18566037735849059,0.006851061793427463,0.26973684210526316,0.0,0.3288590604026846,0.0128413219703888,4,2,2,0.0,0.0,4.0,10,0,31.0
4367,0.14037735849056607,0.005226433346922382,0.20394736842105265,0.0,0.3391843056272587,0.009760507449896559,4,1,1,0.0,2.0,0.0,69,0,34.0
466,0.08981132075471698,0.003537595125872359,0.13048245614035087,0.0,0.18602650146274313,0.00655793068511939,3,1,1,0.0,0.0,0.0,70,0,15.0
27,0.08377358490566038,0.0006427034980394817,0.12171052631578948,0.0,0.25141972121837897,0.0036873283410813174,3,1,1,0.0,1.0,2.0,115,0,19.0
19601,0.08830188679245284,0.004773330409567498,0.1282894736842105,0.0,0.18258475305455174,0.010279720038734176,3,1,1,0.0,0.0,0.0,66,0,52.0
19045,0.12226415094339622,0.00985256587710855,0.08991228070175439,0.16597510373443983,0.2049561177077956,0.01062433016406888,4,1,1,0.0,2.0,0.0,43,0,2.0
60,0.14037735849056607,0.012548164902816083,0.1425438596491228,0.11618257261410789,0.3736017897091723,0.02096263392410996,3,2,1,1.0,2.0,2.0,65,0,26.0
7060,0.11471698113207547,0.0023091288732577796,0.16666666666666669,0.0,0.23076923076923078,0.004228366237856801,3,2,2,0.0,0.0,2.0,32,0,44.0
18413,0.11547169811320755,0.006545156735453911,0.1206140350877193,0.08921161825726141,0.2737910858716228,0.011660457940908552,4,2,1,0.0,0.0,2.0,48,0,26.0
13635,0.07018867924528302,0.004279642048679489,0.10197368421052631,0.0,0.16881775942178628,0.00949630635380662,3,1,1,0.0,2.0,0.0,70,0,34.0
5866,0.0460377358490566,0.002562333455897274,0.0668859649122807,0.0,0.08621579762519362,0.003162372250154787,3,1,1,0.0,2.0,1.0,55,0,27.0
15166,0.26943396226415095,0.04084771440461486,0.3914473684210526,0.0,0.6902426432627775,0.1463616637317371,4,4,2,3.0,2.0,7.0,97,0,42.0
18027,0.09207547169811321,0.002108019013362296,0.07017543859649122,0.12033195020746888,0.15505076578902083,0.0038469976991530627,2,1,1,0.0,0.0,1.0,100,0,22.0
